sample	BLCA	CESC	ESCA	HNSC	LUSC	window_size	coverage
F148370	0.0004100026	0.0015883942	0.00035878576	0.9974758	0.00016706296	0	25.0
F148374	2.2684133e-06	8.309841e-06	0.2721316	0.6916859	0.036171827	0	25.0
F148375	4.5728763e-07	1.8255517e-10	4.0934224e-06	0.009593955	0.99040145	0	25.0
F148376	0.0063321926	0.025237413	0.69932014	0.19829454	0.07081573	0	25.0
32655_T_F111504	0.00027609587	0.0020484838	0.018961295	0.9765154	0.0021987893	50	25.0
40168_T_F94519	0.0035003193	0.008356484	0.63394207	0.13673148	0.2174696	50	25.0
41813_T_F94516	5.07884e-06	1.0741e-05	0.005806184	0.98937386	0.004804163	50	25.0
F138888	0.00035124682	0.0023742593	0.9056361	0.051198043	0.04044039	50	25.0
F148365	0.00010324025	1.6142561e-05	0.0024673084	0.88742965	0.10998366	50	25.0
F148367	0.0001223551	3.4603566e-08	2.0644652e-06	0.016132984	0.9837426	50	25.0
F148369	2.6324187e-06	0.0042697396	0.0024204813	0.9933068	2.4297054e-07	50	25.0
F148370	0.0011250764	0.003162956	0.00022690535	0.9952793	0.00020567256	50	25.0
F148374	1.0764677e-05	2.6530257e-05	0.3201117	0.601561	0.07829005	50	25.0
F148375	7.3968863e-07	1.9447277e-10	1.982642e-06	0.008872316	0.9911249	50	25.0
F148376	0.0039777877	0.029926516	0.75882524	0.17635311	0.030917315	50	25.0
32655_T_F111504	0.00020834987	0.0016227807	0.021350179	0.9746481	0.0021706137	100	25.0
40168_T_F94519	0.0029759144	0.006205708	0.6220049	0.12936528	0.23944816	100	25.0
41813_T_F94516	4.4718477e-06	9.444231e-06	0.0061925887	0.9888503	0.0049431482	100	25.0
F138888	0.00039027046	0.00257214	0.904096	0.050753728	0.042187836	100	25.0
F148365	0.00012642518	9.9555045e-06	0.005446115	0.51446223	0.47995535	100	25.0
F148367	0.00016102983	4.6599872e-08	2.124797e-06	0.016413813	0.983423	100	25.0
F148369	2.9679163e-06	0.004101692	0.0031610248	0.99273396	3.7455538e-07	100	25.0
F148370	0.0018302515	0.0033430746	0.00045795753	0.9937079	0.00066078216	100	25.0
F148374	1.2396158e-05	2.1682714e-05	0.35736555	0.5111273	0.13147308	100	25.0
F148375	8.42677e-07	3.0134686e-10	3.2196024e-06	0.008588728	0.9914072	100	25.0
F148376	0.0042620674	0.0240704	0.72728044	0.19864278	0.0457443	100	25.0
32655_T_F111504	0.00021549738	0.001535101	0.018728737	0.97725177	0.0022689172	150	25.0
40168_T_F94519	0.0029568677	0.006037886	0.6286068	0.117445126	0.24495336	150	25.0
41813_T_F94516	4.9740593e-06	1.11400195e-05	0.008450879	0.9856405	0.005892461	150	25.0
F138888	0.00037238668	0.0025622617	0.9073003	0.05043268	0.039332382	150	25.0
F148365	0.00013007972	9.571297e-06	0.004981694	0.49637067	0.49850798	150	25.0
F148367	0.0001596523	4.9564427e-08	2.3801626e-06	0.016758647	0.9830793	150	25.0
F148369	4.2304014e-06	0.0056631784	0.003544016	0.99078816	4.3177008e-07	150	25.0
F148370	0.0021206692	0.0051692454	0.0005959125	0.9915433	0.00057078863	150	25.0
F148374	1.3112732e-05	2.436047e-05	0.40894663	0.4537882	0.13722773	150	25.0
F148375	9.489532e-07	3.6565254e-10	3.6113113e-06	0.008880006	0.99111533	150	25.0
F148376	0.0029839391	0.016914237	0.76966673	0.16397561	0.046459466	150	25.0
32655_T_F111504	0.00022617079	0.0015302488	0.017324047	0.97854704	0.0023725764	200	25.0
40168_T_F94519	0.0029731637	0.0058970912	0.6113198	0.12387215	0.25593784	200	25.0
41813_T_F94516	5.1503894e-06	1.0294793e-05	0.006045459	0.98862785	0.005311315	200	25.0
F138888	0.000378767	0.002663386	0.9086478	0.050308183	0.03800189	200	25.0
F148365	0.00012356583	7.202394e-06	0.003988685	0.4402001	0.55568045	200	25.0
F148367	0.00016303109	5.2293622e-08	2.518394e-06	0.017344777	0.9824896	200	25.0
F148369	4.8476713e-06	0.0058039604	0.0039626155	0.99022794	5.58648e-07	200	25.0
F148370	0.002465429	0.005800064	0.00062921253	0.99049044	0.000614818	200	25.0
F148374	1.7034812e-05	2.7357302e-05	0.32438543	0.5273329	0.14823732	200	25.0
F148375	9.586394e-07	3.5855383e-10	3.4598297e-06	0.009380335	0.99061537	200	25.0
F148376	0.0035509437	0.019712776	0.7446573	0.18390433	0.0481747	200	25.0
32655_T_F111504	0.0002421813	0.0015083662	0.015732827	0.97996897	0.0025475868	250	25.0
40168_T_F94519	0.003416189	0.007025171	0.6007194	0.13966782	0.24917144	250	25.0
41813_T_F94516	5.6416156e-06	1.1911224e-05	0.0067412276	0.98774695	0.0054942355	250	25.0
F138888	0.000398251	0.0027368634	0.90698576	0.05037772	0.039501313	250	25.0
F148365	0.00013153267	7.1882337e-06	0.003960333	0.40009508	0.59580594	250	25.0
F148367	0.00018366026	5.8961472e-08	2.5261281e-06	0.01740341	0.9824103	250	25.0
F148369	5.7542597e-06	0.0062840804	0.0042981245	0.9894113	6.786602e-07	250	25.0
F148370	0.00295627	0.006232877	0.0005916229	0.9895321	0.00068710005	250	25.0
F148374	2.4867328e-05	3.4849047e-05	0.27404058	0.5601059	0.16579378	250	25.0
F148375	1.1040331e-06	4.3434553e-10	3.7353516e-06	0.009768439	0.99022675	250	25.0
F148376	0.0032889452	0.017253025	0.7317705	0.19598323	0.051704317	250	25.0
32655_T_F111504	0.00027252143	0.0014991738	0.019322516	0.97525716	0.003648606	300	25.0
40168_T_F94519	0.0034921928	0.006768253	0.5893301	0.13708642	0.26332307	300	25.0
41813_T_F94516	6.7852884e-06	1.3924911e-05	0.0084656915	0.9846882	0.006825349	300	25.0
F138888	0.00044378053	0.0029897452	0.9059346	0.04979175	0.040840223	300	25.0
F148365	0.00013419015	7.1999816e-06	0.004365434	0.35301623	0.6424769	300	25.0
F148367	0.00018118702	6.571938e-08	3.086601e-06	0.018030519	0.9817852	300	25.0
F148369	6.5525146e-06	0.006059595	0.0045011337	0.989432	8.6742705e-07	300	25.0
F148370	0.0034102884	0.00678816	0.00068201445	0.98829484	0.0008246188	300	25.0
F148374	3.2040676e-05	3.4522232e-05	0.2606629	0.51098424	0.22828628	300	25.0
F148375	1.3125973e-06	5.492562e-10	4.114198e-06	0.010076952	0.9899176	300	25.0
F148376	0.0032038991	0.017252129	0.7550476	0.17435977	0.050136585	300	25.0
32655_T_F111504	0.00055413466	0.0018105584	0.004672323	0.9907328	0.0022301544	0	30.0
40168_T_F94519	0.007296015	0.009887274	0.4260095	0.2142988	0.3425084	0	30.0
41813_T_F94516	5.9526515e-06	1.3379129e-05	0.0017656671	0.9965522	0.0016627191	0	30.0
F138888	0.00036270884	0.0026018284	0.90693873	0.05351487	0.036581885	0	30.0
F148367	6.839697e-05	1.9609825e-08	2.1563487e-06	0.015854351	0.9840752	0	30.0
F148369	1.2245611e-06	0.0026034496	0.0019071037	0.9954881	1.3225473e-07	0	30.0
F148370	0.0003581442	0.0012387891	0.0002847839	0.997951	0.00016728349	0	30.0
32655_T_F111504	0.00030246485	0.0025749153	0.01579197	0.9797783	0.0015523322	50	30.0
40168_T_F94519	0.0037055523	0.008030195	0.60574615	0.13926046	0.24325769	50	30.0
41813_T_F94516	5.39317e-06	1.2405965e-05	0.0064943433	0.9889008	0.0045870594	50	30.0
F138888	0.00050478906	0.0033056228	0.8999847	0.05357381	0.042631023	50	30.0
F148367	0.00014388839	4.0684032e-08	2.0450875e-06	0.015902894	0.9839512	50	30.0
F148369	2.6815965e-06	0.0040126	0.0026744253	0.99331	2.9605147e-07	50	30.0
F148370	0.0010288771	0.0028467479	0.00025297474	0.9956369	0.00023456078	50	30.0
32655_T_F111504	0.00024684446	0.0020333407	0.017669525	0.97834915	0.0017011829	100	30.0
40168_T_F94519	0.0031601181	0.0061576786	0.6011283	0.1314442	0.2581097	100	30.0
41813_T_F94516	4.821983e-06	1.1056403e-05	0.0060850373	0.9896074	0.004291679	100	30.0
F138888	0.0005535859	0.0034983205	0.89836806	0.052371696	0.045208383	100	30.0
F148367	0.00017551027	5.1819388e-08	2.1755623e-06	0.016159307	0.98366284	100	30.0
F148369	2.949593e-06	0.0037262763	0.0035891118	0.9926811	4.7117618e-07	100	30.0
F148370	0.0016653386	0.0031241605	0.00053914794	0.9939342	0.0007371795	100	30.0
32655_T_F111504	0.0002572013	0.0019512187	0.016344337	0.9796068	0.0018404344	150	30.0
40168_T_F94519	0.0029742904	0.0057887794	0.6130504	0.11983804	0.25834852	150	30.0
41813_T_F94516	5.2679015e-06	1.3080415e-05	0.008348759	0.986642	0.0049908636	150	30.0
F138888	0.0005332758	0.003515709	0.901591	0.052144203	0.04221583	150	30.0
F148367	0.00017098858	5.4516327e-08	2.4658707e-06	0.016581565	0.9832449	150	30.0
F148369	4.2248694e-06	0.0050923233	0.004022894	0.9908799	5.5739963e-07	150	30.0
F148370	0.0019330285	0.0049630576	0.0007482142	0.9917041	0.0006516018	150	30.0
32655_T_F111504	0.00027713165	0.0019931798	0.016097512	0.9796031	0.0020290203	200	30.0
40168_T_F94519	0.002855879	0.005350796	0.5996561	0.12105574	0.27108145	200	30.0
41813_T_F94516	5.4049588e-06	1.1897675e-05	0.006025204	0.9893909	0.0045665605	200	30.0
F138888	0.0005478162	0.003668201	0.9026731	0.051904805	0.04120611	200	30.0
F148367	0.00017141378	5.6633986e-08	2.6250414e-06	0.017100241	0.98272574	200	30.0
F148369	4.9523405e-06	0.0053083333	0.0044764685	0.99020946	7.266793e-07	200	30.0
F148370	0.0022499282	0.0053874613	0.000757842	0.9908959	0.00070878497	200	30.0
32655_T_F111504	0.00030055986	0.001999779	0.01548524	0.9799417	0.0022726352	250	30.0
40168_T_F94519	0.003509986	0.0066022146	0.57238686	0.14443293	0.27306798	250	30.0
41813_T_F94516	5.8682213e-06	1.3704232e-05	0.006774015	0.98847735	0.004729155	250	30.0
F138888	0.00057534437	0.0037455529	0.9006443	0.051850297	0.043184567	250	30.0
F148367	0.00019125505	6.355614e-08	2.6572814e-06	0.0172415	0.9825645	250	30.0
F148369	5.8978176e-06	0.005641134	0.004651005	0.98970103	8.79134e-07	250	30.0
F148370	0.0027501755	0.0058441204	0.0007186964	0.98988193	0.00080511294	250	30.0
32655_T_F111504	0.00033432592	0.001939497	0.01962102	0.9747053	0.0033998482	300	30.0
40168_T_F94519	0.0034849923	0.006186789	0.5652732	0.13740765	0.28764743	300	30.0
41813_T_F94516	7.0514347e-06	1.5850455e-05	0.008445877	0.98562694	0.0059042294	300	30.0
F138888	0.0006426802	0.0040871585	0.8991487	0.051224574	0.044896834	300	30.0
F148367	0.0001867944	6.9628726e-08	3.2116284e-06	0.01788399	0.98192596	300	30.0
F148369	6.770116e-06	0.0054305443	0.0048755044	0.9896861	1.1402117e-06	300	30.0
F148370	0.003154822	0.0063399808	0.00081067276	0.98874855	0.00094598904	300	30.0
