sample	UMAP1	UMAP2
TCGA-ZJ-AAXI	-5.312059668144694	-2.755668014713863
TCGA-C5-A7X3	-3.049183516222014	-1.5833138759485612
TCGA-EA-A43B	-3.388501390819237	-1.856216302932602
TCGA-EK-A2PL	-4.97150322708633	-2.4119511489756627
TCGA-VS-A8Q9	-3.3633017385272033	-1.9177111479727826
TCGA-EA-A3Y4	-3.2994229925494265	-1.7869419491531666
TCGA-C5-A1MF	-4.867671878696528	-2.776000612147151
TCGA-EK-A2PI	-3.2726182064869906	-3.005272370471173
TCGA-EK-A2RM	-4.475646443095237	-1.6335645399621526
TCGA-DS-A7WI	-3.821257467556663	-1.9720822983209318
TCGA-C5-A1BQ	-4.246406045745868	-2.28917882609475
TCGA-DG-A2KM	-3.3796559103447588	-2.248400861447808
TCGA-C5-A8XJ	-4.404900779916598	-2.2983363752102584
TCGA-EK-A3GJ	-4.492212748404017	-2.381042203395126
TCGA-C5-A7XC	-4.10618121665429	-2.41000294966537
TCGA-DS-A0VL	-4.823165979148926	-2.7380592387799805
TCGA-ZJ-AB0H	-4.41033251316244	-2.3993924765885124
TCGA-C5-A7CG	-4.256100693585993	-2.501789876153479
TCGA-HM-A3JJ_normal	-1.8233178430443064	1.584872340041478
TCGA-HM-A3JJ	-4.6796101088644155	-2.3027908437483813
TCGA-C5-A2LY	-3.9191843471223837	-2.192443473618615
TCGA-VS-A9UB	-3.3433877908720895	-1.754014170088436
TCGA-UC-A7PF	-3.909401848031768	-2.7289966459905375
TCGA-C5-A1M5	-5.019725569360748	-2.8580618981176107
TCGA-VS-A8QF	-5.1928857235113854	-2.8617666170544394
TCGA-VS-A94X	0.0570443227004899	1.2273475974105859
TCGA-VS-A9V3	-5.135369999059977	-2.6469188453486168
TCGA-EA-A5ZD	-3.620747605261424	-2.162144302749613
TCGA-JX-A3PZ	-3.1878366528120785	-1.7020895707746329
TCGA-PN-A8MA	-4.545070256852939	-1.6986363112220524
TCGA-C5-A2LV	-2.4018000514183937	-1.985286212733762
TCGA-MY-A5BF	-4.543543073232496	-2.8212246919548973
TCGA-C5-A1BL	-4.759432320173751	-2.48025661017416
TCGA-LP-A4AV	-4.120525386326778	-2.0583055983532925
TCGA-JW-A5VJ	1.6982026529522496	-0.08395101727492571
TCGA-MY-A913	-3.324718683933892	-1.7091397006166624
TCGA-DS-A1OC	-3.6954463636987356	-2.761252837211511
TCGA-EK-A2RB	-5.214937524680408	-2.558776310826705
TCGA-VS-A8EK	-5.017782352983097	-2.631597195495394
TCGA-BI-A20A	-4.008337663211056	-2.6826207658128336
TCGA-EX-A3L1	-3.2801370260458405	-1.6003794053873244
TCGA-DS-A0VN	-2.450666142129763	-1.9912879703668214
TCGA-EA-A50E	-4.0171850435641385	-2.3405278720004437
TCGA-VS-A8EH	-3.4500498628248137	-3.001840420969132
TCGA-JW-A5VH	-0.2396228325518186	3.045371735854543
TCGA-EX-A1H5	-4.64080734790999	-2.7956642560995637
TCGA-ZJ-AAXN	-3.235544694021407	-1.7166993453743102
TCGA-EA-A3HQ	-5.266310097518796	-2.750101760436866
TCGA-UC-A7PG_met	-4.492914654149129	-2.6282034428401384
TCGA-VS-A8Q8	-3.465809736033052	-2.334062912562354
TCGA-VS-A9UA	-3.9400512313334235	-2.60535781709048
TCGA-Q1-A5R3	-4.922659708825034	-2.418621446875355
TCGA-4J-AA1J	-5.192994452713764	-2.4745805264578515
TCGA-DR-A0ZM	-0.779271518860623	-0.2968760789233299
TCGA-JW-A5VI	-4.33342017585628	-2.4402446522369305
TCGA-EA-A411	-4.081756150534762	-2.3558766813558205
TCGA-C5-A1BI	-3.446868323319381	-2.241865463092064
TCGA-EK-A2IP	-5.185151507164256	-2.38554634565093
TCGA-EK-A2RE	-3.4134096422741544	-2.243279763081182
TCGA-VS-A9UY	-5.442118496863062	-2.7473081504875974
TCGA-DG-A2KK	-4.9964059560195295	-2.542644441278876
TCGA-EA-A3QE	-3.7461255158160314	-2.373831786842526
TCGA-JW-A5VL	-5.361382480383637	-2.7230194284621705
TCGA-EK-A2RJ	-0.2178983306691748	1.6668450606028773
TCGA-RA-A741	-3.8750725074787526	-2.197438118829752
TCGA-C5-A8YQ	-4.665047772332482	-2.305504694678501
TCGA-C5-A3HL	-3.354616529017521	-3.506701288791361
TCGA-ZJ-AAXF	-3.7559889882886472	-2.6120211653892036
TCGA-LP-A5U3	-5.264703958472297	-2.7616467639816316
TCGA-JW-AAVH	-5.503638647955789	-2.690394610249698
TCGA-ZJ-AAX4	-4.6187340379621045	-2.560213769739613
TCGA-JW-A5VG	-3.3361432005227045	-1.6361078804190368
TCGA-R2-A69V	-3.493354351486141	-2.1089163539378126
TCGA-VS-A8QA	-5.027312940133954	-2.544820648880627
TCGA-VS-A94Y	-3.7228481566128173	-2.0495710234868865
TCGA-EA-A5O9	-4.891031744702906	-2.4612071846636785
TCGA-EK-A2RD	-4.319772904869159	-2.630632875443032
TCGA-EX-A69M	-4.241161512493398	-2.5233953507308065
TCGA-LP-A4AX	-3.340999921464123	-1.7788220424749501
TCGA-C5-A1BF	-3.356137630259366	-1.9293405279336544
TCGA-EX-A8YF	-3.437354487772606	-1.6457567632723706
TCGA-C5-A8XH	-4.083877356904093	-2.633704291413159
TCGA-WL-A834	-4.964157056510643	-2.675101356592693
TCGA-BI-A0VR	-4.250275662062516	-2.6520843665541043
TCGA-VS-A9V2	-4.0584728360211235	-2.392406780825066
TCGA-EA-A1QT	-5.508716884578054	-2.7044546687944786
TCGA-C5-A1BK	-4.204644867374775	-2.388531276316059
TCGA-FU-A5XV	-4.877273966874154	-2.378725846099561
TCGA-EK-A2IR	4.3011604790814255	-0.6197429366585022
TCGA-VS-A957	-5.075017832214179	-2.8667542625925835
TCGA-C5-A1MK	-4.273369962566115	-2.2034492976034428
TCGA-IR-A3LK	-5.165796944971551	-2.487827065002824
TCGA-EK-A2RC	-4.95728404594584	-2.473545846694019
TCGA-EK-A2R8	-3.536646086813047	-1.7712809164867065
TCGA-MA-AA41	-4.83326639215879	-2.3901195567342586
TCGA-EA-A6QX	-5.200526815468154	-2.565103155081398
TCGA-MA-AA3Z	-4.874011778980309	-2.517911567722272
TCGA-Q1-A73O	-3.393892128210325	-2.144877140320441
TCGA-EK-A2GZ	-3.523786433779793	-2.2867298616250955
TCGA-ZX-AA5X	-4.040234680255342	-2.2692926933891786
TCGA-ZJ-AAXJ	-4.134296989487184	-2.993588512240147
TCGA-VS-A9UU	-3.603472702802503	-2.4471499198056765
TCGA-HM-A4S6	-4.2621210433774275	-2.559762846174739
TCGA-EK-A2PG	-5.413797748434531	-2.6645660266624063
TCGA-VS-A94Z	-4.197335929422958	-2.165379400575581
TCGA-VS-A9U7	-5.206255169987704	-2.8517439207932185
TCGA-VS-A9UD	-4.147614636926147	-2.7539186402851095
TCGA-C5-A7UH	-5.496854858170542	-2.679189543162416
TCGA-JW-A852	-4.386385105230197	-3.0859111024139874
TCGA-HM-A6W2_met	-0.3637047126187919	3.2713418391767406
TCGA-EA-A78R	-3.864943504334977	-2.5739166610579756
TCGA-EA-A3HU	-3.903290258991595	-2.571923262942587
TCGA-EA-A97N	-4.422730463837797	-2.823435196343466
TCGA-EK-A2PM	3.4880291927301026	-0.05827954795276735
TCGA-VS-A9UH	-3.137848134468344	-1.7609554985154987
TCGA-MU-A51Y	-4.0146421576132685	-2.5654964915324565
TCGA-DG-A2KJ	-3.6763880422968707	-1.5255114135150185
TCGA-C5-A1BJ	-4.15832544895355	-2.330110028146961
TCGA-HM-A6W2	-0.15701140289674603	3.093788688904787
TCGA-C5-A1MP	-3.9989728173881613	-2.383737791109834
TCGA-C5-A3HD	-4.064960626524584	-2.6350389183981613
TCGA-EA-A5ZF	-4.481328182222477	-1.6300786999943224
TCGA-EA-A1QS	-1.9434820899381893	1.4013450796327382
TCGA-VS-A9UJ	-0.1661727995418074	3.0581516046396
TCGA-FU-A23K	-3.7502484383356522	-1.9270361140205643
TCGA-VS-AA62	-3.099527671892489	-1.736113575473758
TCGA-FU-A3YQ	-3.6909322646245464	-2.270132742080664
TCGA-MA-AA43	-3.3773849783202037	-1.5307633549961854
TCGA-Q1-A5R2	-4.783395172993172	-2.568538540853065
TCGA-EK-A3GN	-5.022447845765548	-2.2700294211465764
TCGA-MA-AA3W	-4.423032900436938	-2.5597090214971505
TCGA-MY-A5BE	-3.502218096158384	-2.487642467576064
TCGA-VS-A953	-4.864778507582046	-2.0866538170799496
TCGA-C5-A7CO	-4.122244024790605	-2.7036315684979955
TCGA-ZF-A9RE	-2.0522781585211622	4.337009151664055
TCGA-BT-A0YX	-0.35142531954294204	1.6466638295819132
TCGA-FD-A3NA	-1.0666114059576848	3.4237692109309017
TCGA-GD-A3OQ_normal	-1.6537316201205265	2.759836709752284
TCGA-DK-AA71	-2.5107342583200234	4.16656334865822
TCGA-FD-A3SQ	-1.570480792295483	3.1324037208249216
TCGA-G2-A2EC	-1.907094067162086	3.307518689375178
TCGA-E7-A678	-3.075657891208749	4.864539801581615
TCGA-DK-A1AG	-2.576037822557767	4.67319634412363
TCGA-E7-A6MF	-1.7037864169346841	2.602991198281551
TCGA-E7-A4IJ	-0.955099514595174	4.062849489731244
TCGA-DK-A3IN	-0.9035157538846201	3.4208907791814966
TCGA-XF-A9T4	-2.6715104005409183	4.003685647449009
TCGA-FD-A6TA	-1.517066454319278	3.1556769103539897
TCGA-CU-A3YL	-2.483549483194216	4.169214751724929
TCGA-BT-A20T	-1.5770263424134205	3.4895987773421635
TCGA-FD-A6TG	-1.129450808237547	2.9409271852885617
TCGA-GU-A42R	-1.5291566778355534	3.476383270883973
TCGA-FD-A6TI	-2.017705357002034	4.129687559977985
TCGA-DK-AA6L	-1.6534269199081062	3.434622086093261
TCGA-FD-A5BT	-0.9851071385060155	2.1390620435071437
TCGA-KQ-A41S	-2.461258419409597	3.1281231354573036
TCGA-ZF-AA4V	-1.8594846110226961	2.404195303293673
TCGA-FT-A3EE	-1.5580940795853446	3.6414630884110077
TCGA-UY-A9PH	-1.1467175621641512	2.989967406444628
TCGA-ZF-AA54	-0.73134866086715	2.3164658189109497
TCGA-GU-AATO	-2.4287346625162973	3.0144607287255556
TCGA-K4-A3WV_normal	-1.7442312270044158	2.7680498672493745
TCGA-BT-A42B	-2.34019501823617	3.9162264034559713
TCGA-BT-A20N	-1.3730892124230478	3.2645304896333305
TCGA-DK-A6B5	-0.7553903276728128	2.7261937074629383
TCGA-MV-A51V	-1.1238344823804223	4.047956483728014
TCGA-2F-A9KO	-0.9862186162681281	3.1143670997943294
TCGA-DK-A3IU	-1.2831892034527372	2.2847152569164284
TCGA-DK-A2I6	-1.0309944545350032	3.0618379831408147
TCGA-XF-AAMZ	-1.4091993840194301	2.9878112070013394
TCGA-XF-AAN0	-2.3846816999547436	2.976916684113394
TCGA-GV-A3JX	-2.614843419172614	3.3861478505382085
TCGA-ZF-AA56	-0.8871560236828432	2.2199692612499
TCGA-BT-A20P_normal	-1.7797323630514568	1.7284475096327334
TCGA-K4-A5RH	-1.3245792456462449	2.1199296515381567
TCGA-HQ-A5NE	-1.7096846844606175	2.8683741910437988
TCGA-G2-AA3D	-1.4992070744821928	3.0592914223882826
TCGA-DK-AA77	-2.0872569912032657	4.552228155567701
TCGA-ZF-A9R9	-2.621389897509898	3.9190062148482956
TCGA-2F-A9KR	-1.5232017264198212	3.655638618507766
TCGA-XF-A9T5	1.6505792974128957	-0.2186592401858911
TCGA-UY-A8OB	-1.933108887543071	2.6307770270055206
TCGA-BL-A13I	-0.21655537087208382	1.8098972728574805
TCGA-ZF-A9RF	-1.8321848626427126	2.458681406534256
TCGA-GU-A42P	-0.9494451634188702	4.176229476360027
TCGA-UY-A8OD	-1.371318914473478	3.3531864665043707
TCGA-BT-A20R	-0.8499513730833579	3.290231519649216
TCGA-SY-A9G5	-1.3195411223956837	2.4628683028118243
TCGA-ZF-A9RM	-3.0648016253946277	4.813672592350213
TCGA-CU-A3KJ	-1.1671740496918932	3.4422201582646568
TCGA-GC-A4ZW	-2.7954340512849782	3.507825477260712
TCGA-XF-AAN8	0.4356330449230632	0.984281248911497
TCGA-K4-A83P	-0.38475173284537667	1.7648348505293598
TCGA-GV-A40E	-1.4375328983761393	2.558972925951366
TCGA-K4-A3WU	-0.9286779239025188	2.6836119009009707
TCGA-XF-A9T2	-0.2901684612785941	3.012806354937178
TCGA-ZF-A9R5	-3.043537565593345	4.881485364076499
TCGA-CF-A9FL	-2.0672486769857947	4.602846361818602
TCGA-5N-A9KM	-2.0240067051353137	4.198916688991907
TCGA-YC-A8S6	-1.2715516379898586	2.3546116519620566
TCGA-UY-A9PD	-1.1885793281749197	4.279062672982967
TCGA-G2-A3IB	-1.1049157153018485	2.964539849316823
TCGA-E7-A4XJ	-2.4367436907694118	4.059613164931377
TCGA-FD-A62N	-1.5397176453375852	2.1765987822568915
TCGA-ZF-AA53	-0.5648324616986856	2.1175609814433076
TCGA-GU-AATQ	-1.1967648522079297	3.549318209517954
TCGA-XF-A9SH	-3.0811293905926664	4.868146931629732
TCGA-GC-A3RC	-2.090024797634135	2.595967295341556
TCGA-BT-A20X_normal	-1.766370561253897	1.7338147783251756
TCGA-GU-A767	-1.4683333059459338	2.955542231441345
TCGA-DK-A2HX	-2.4315725203070113	3.10836588428205
TCGA-CU-A72E	-1.2574492037743379	3.5247559374779587
TCGA-BL-A0C8	-1.406263108066144	4.237760564002658
TCGA-XF-AAME	-0.6645991695811426	2.017587669662385
TCGA-BT-A42C	-2.3322923387569237	4.309695214148206
TCGA-CF-A5UA	-3.084618781871259	4.773747122850788
TCGA-C4-A0F7	-1.5071210375047634	3.5652999301674666
TCGA-ZF-A9R7	-2.229647011469058	3.7052582309058075
TCGA-FD-A3N5	-2.1146991578637713	2.643614404664162
TCGA-DK-AA75	-0.9633147445377211	4.28973477254223
TCGA-E7-A677	-2.782882284655156	4.469448983684629
TCGA-H4-A2HQ	-1.1377251710002978	3.9695583850768057
TCGA-BT-A3PJ	-1.7032453239058307	2.5128335269809194
TCGA-G2-A3VY	-1.056985540858475	4.26974385365489
TCGA-BT-A2LB	-1.452228204179354	3.478032076160909
TCGA-GC-A3WC	3.441085043823926	1.5138821770225142
TCGA-K4-A3WV	4.386227080134797	1.3445461093986117
TCGA-DK-A1AB	1.734757777898088	-1.7292148757079806
TCGA-XF-A9SZ	-1.148982272204607	2.5553103855126493
TCGA-FD-A43Y	-0.37067419121952316	2.001505110970122
TCGA-BT-A20N_normal	-1.7496903102311223	1.7826495811453729
TCGA-CF-A47V	-2.7679337775625057	4.578062983680376
TCGA-DK-AA76	-1.5052304732604183	4.520700129301728
TCGA-LT-A5Z6	-2.2651315931013416	3.21635843097851
TCGA-FD-A5BR	-1.7065351990455375	3.3716723839466813
TCGA-GU-A763	-2.534349574840533	4.7849962318897505
TCGA-FD-A3B7	-0.5011108570342191	1.7705942390343141
TCGA-GV-A6ZA	-1.8474406686136675	4.532154189864732
TCGA-DK-A3IQ	-1.4871032608154577	2.527782491332852
TCGA-E7-A3Y1	-2.9245934317421023	4.83966672793332
TCGA-UY-A9PE	-1.3562403366776026	3.5562747346916024
TCGA-BT-A20R_normal	-1.7042343900636483	1.767320167070959
TCGA-KQ-A41O	-1.6883761364278835	4.51820351990847
TCGA-GC-A6I3_normal	-1.0313600070075615	1.8133237184741002
TCGA-E7-A97Q	-1.113638183564686	3.4913321455707123
TCGA-ZF-AA4R	-1.4920158605990277	2.814202573193222
TCGA-FD-A6TD	-2.1095521320935617	2.6327232313706284
TCGA-XF-A8HG	-1.7510314517583587	4.564515109405964
TCGA-BT-A20O	-0.537510830466752	1.7355707755095668
TCGA-FD-A5BS	-0.6407342022078754	1.8321289512847252
TCGA-CU-A3QU	-2.5803135811997473	3.546543131611482
TCGA-ZF-A9R2	-2.129715404982039	4.516004166400486
TCGA-BL-A5ZZ	-0.5158880481377318	2.5215590977248614
TCGA-XF-A9SX	-2.138019352986645	2.6102219149353383
TCGA-XF-AAN4	-1.5807542211228713	1.949879290138111
TCGA-FJ-A871	-0.3195462361023665	1.274864505478929
TCGA-4Z-AA7Q	-0.5359734196734487	1.7862794438174547
TCGA-FJ-A3ZF	-1.0035646493876051	4.314586039262862
TCGA-UY-A9PB	-1.1193476983755855	2.2465483604688217
TCGA-DK-A3IV	-2.176456426652623	2.8235616818276523
TCGA-K4-AAQO	-0.999252445718853	3.587943781685485
TCGA-ZF-A9RL	-2.4340694785147567	4.415891169527939
TCGA-FD-A6TB	-0.5384991617271975	2.304328517334211
TCGA-XF-AAMG	-0.9090688306182628	4.226410671261376
TCGA-G2-A2EL	-0.8789532152609233	3.606136298309545
TCGA-CF-A3MG	-2.5450021248797254	4.5334537084774436
TCGA-LC-A66R	-1.4174526867488006	2.2254360478744926
TCGA-GD-A3OP	-2.0361456922594092	3.0139343508633716
TCGA-XF-AAN3	-1.177267736616068	1.6251736846245586
TCGA-HQ-A5ND	-1.0628960780277577	2.9459241303172314
TCGA-FD-A43P	-1.2766491335129624	3.0782901160585774
TCGA-UY-A9PA	-1.8612977520470073	2.7747893675740416
TCGA-GV-A3JW	-3.056399635658429	4.822962444123427
TCGA-DK-AA74	-1.1308412563372183	2.058279140647189
TCGA-DK-A1A7	-1.4780962400976876	3.724626936943418
TCGA-DK-A6AW	-1.4899988743652353	3.949918095045096
TCGA-FD-A3B5	-1.0911717874448053	3.4549857892570164
TCGA-GC-A3YS	-1.9153754616257737	2.5710570762437555
TCGA-BT-A20W	-1.3807669264113882	3.608487518370977
TCGA-UY-A78O	-2.346721790071761	4.18058788333672
TCGA-XF-A9SL	-1.2696056526758348	2.0731691780576242
TCGA-DK-AA6P	-1.5238902989003886	3.5731779064404177
TCGA-UY-A78N	-1.6561219421085382	3.6520208766066875
TCGA-DK-A3IT	-1.4711996495305932	3.052619851242116
TCGA-ZF-AA4U	-1.830322612304359	4.5878431921383545
TCGA-UY-A8OC	-2.6054576882344267	3.8947583317328625
TCGA-4Z-AA87	-1.0641982995619406	4.130488556898087
TCGA-ZF-A9R0	-2.073613076589142	4.079683141883124
TCGA-4Z-AA7Y	-2.555435526239189	4.4732053062975154
TCGA-FD-A6TE	-2.5008660622327405	3.1736035218740093
TCGA-CU-A0YO	-1.329939020538014	2.638865410039912
TCGA-E7-A5KF	-3.019041008859285	4.8453077774089195
TCGA-5N-A9KI	-2.4243987187824803	3.264950975880145
TCGA-K4-A54R_normal	-1.6898409440798647	2.676038930067354
TCGA-K4-A54R	-2.401244856529113	3.0726461814872503
TCGA-K4-A6FZ	-2.0446633871757998	2.643547825885197
TCGA-G2-A2EK	-1.1312683426829018	3.4170739688337792
TCGA-CF-A5U8	-3.071362307511865	4.868699945746488
TCGA-LT-A8JT	-2.163808825780451	4.525351339925221
TCGA-KQ-A41N	-0.890714308106597	3.494611040732432
TCGA-ZF-AA4W	0.2779447702115806	0.7044470274634577
TCGA-XF-A9SI	-0.8442941564247368	1.885555053034508
TCGA-K4-A3WS	-1.3832378339159526	3.1084926649244013
TCGA-FJ-A3Z7	-0.9440280603608795	4.146866494749911
TCGA-BL-A13J	-2.4167352888969154	3.669219974936856
TCGA-FD-A6TK	-0.8542414020512382	2.388468743899979
TCGA-FD-A3SR	-2.4339790036881426	3.3416596544985784
TCGA-DK-A1AA	-2.554376242164451	4.776988539497608
TCGA-4Z-AA7R	-0.9743777446168573	4.262476332181715
TCGA-FJ-A3Z9	-2.427985952022473	4.360912972722918
TCGA-BT-A3PK	-0.4231244050860763	2.067781373995519
TCGA-CF-A9FF	-2.3010404214429956	4.38390771762122
TCGA-DK-A6B0	-3.0926105031792113	4.883242232165973
TCGA-CF-A27C	-2.3103088451639526	4.6780110093550835
TCGA-E7-A519	-3.090707607406666	4.871119354635278
TCGA-XF-A9SG	-1.0502639388883506	2.2223476211741784
TCGA-CU-A0YR_normal	-1.6959328847975594	1.9282000816631952
TCGA-CU-A0YR	-1.2947565400382235	2.905320753862623
TCGA-FD-A3SJ	-1.1721460011217062	2.9472434963537486
TCGA-BT-A20J	-0.7682068844770719	2.1189145398561346
TCGA-XF-AAMR	-1.4321354025507542	2.8925573618134997
TCGA-YC-A9TC	2.291479928225524	0.9582764295887151
TCGA-GC-A3RD	-1.3844698073084476	3.6256988383825184
TCGA-FD-A3N6	-1.4118534660702842	-2.357321597081962
TCGA-GC-A3BM	-2.178483888753658	4.652127243097055
TCGA-GC-A3BM_normal	-1.6828149283495875	2.7709769680091445
TCGA-4Z-AA86	-1.3422717383266753	2.0285146860796726
TCGA-BT-A20U_normal	-0.7819214504099091	-0.03055891679504863
TCGA-XF-A9SY	-0.43351698571549635	1.2533216840898223
TCGA-GV-A3JZ	-0.9369131599594226	4.270395318161008
TCGA-XF-A8HB	-5.070250759323075	-2.248873422292919
TCGA-CU-A5W6	-1.2534988079450713	3.0313994357481504
TCGA-FJ-A3ZE	-3.0495937646529128	4.857873412243664
TCGA-XF-AAN7	-2.130781981207662	3.7028707601388056
TCGA-FT-A61P	-2.104449637543702	2.673771749924627
TCGA-DK-A3WY	-0.07178700324351651	1.2125052394522369
TCGA-BT-A2LD	-0.8423521136022696	3.4979887377117485
TCGA-CF-A47Y	-3.093625523587184	4.87892882106928
TCGA-CF-A9FM	-3.133171391971359	4.912808962118976
TCGA-DK-A1A6	-2.0255014329534937	4.164112563033839
TCGA-GV-A3QK	-2.449014731112512	4.121342673654625
TCGA-FD-A5BU	-0.4367572044614464	1.7185859611895986
TCGA-C4-A0F1	-0.24012363175569418	1.721355980425062
TCGA-E7-A6ME	-0.8704864884759403	3.6241255001430024
TCGA-ZF-A9R3	-2.5108685797707695	4.443243367909732
TCGA-FD-A5BZ	-1.1236859582288337	3.6043781245528614
TCGA-S5-AA26	-2.2193841657412294	4.4836657546461485
TCGA-E7-A3X6	-1.9696750980682125	3.941798712081971
TCGA-XF-AAN5	-1.7638336047374938	-0.6640249774645925
TCGA-2F-A9KT	-0.9543641935581905	3.301049379752239
TCGA-DK-A3IL	-2.406543978440754	3.9970010990716873
TCGA-XF-A8HC	-2.558134310694925	3.5504536836281084
TCGA-ZF-AA58	-1.1667681842785176	2.0293555853702596
TCGA-CF-A47T	-2.3620776441384734	4.713123086867313
TCGA-GV-A3QI	-2.591653339714062	3.666911377290385
TCGA-XF-AAMH	-0.6460636166684461	3.592869004177294
TCGA-FD-A5C1	-1.4825765370983912	2.237396244952006
TCGA-ZF-AA51	-1.6939489695105225	3.0876693453960895
TCGA-E5-A4U1	-1.799009928408842	4.605229475719761
TCGA-K4-A4AC	-0.7651904241400103	2.3105756249289615
TCGA-GV-A40G	-2.648699646924217	3.4565068569729784
TCGA-DK-AA6U	-0.9791189654618635	4.1484017911015565
TCGA-BT-A20V	2.3306142762707296	0.9518298966139739
TCGA-DK-A3WW	-0.7369208948320748	-0.6477512602684481
TCGA-FD-A43U	-1.283735987315563	2.6403722770562887
TCGA-ZF-A9RG	-1.1549967085091215	1.7492367879718467
TCGA-DK-A2I2	-0.4046391700793953	2.0430537531287634
TCGA-YF-AA3M	-2.634610931254479	3.397736063539656
TCGA-DK-A1A6_met	-1.896838091441277	4.0138584864535884
TCGA-GD-A6C6	-1.3342719134134602	3.9798528202915713
TCGA-GU-A42Q	3.3355571468469454	1.3820455325029855
TCGA-XF-A9SM	-0.8818909239105346	2.1740858306214164
TCGA-E7-A85H	-1.3393458546424466	3.1220460083622106
TCGA-FD-A62P	-0.8600542454945863	2.9165919335871457
TCGA-ZF-A9RN	1.8033161574013232	0.907210613964052
TCGA-ZF-AA52	-2.3823952326457456	2.89906130155656
TCGA-BT-A20J_normal	-1.693519729719211	2.155774567220359
TCGA-BT-A20U	-0.8804663812872804	1.2432119680934024
TCGA-GC-A3I6	-4.922408301529349	-2.077481169441132
TCGA-XF-A8HE	-0.2681023389831583	1.7421245759018031
TCGA-GU-A762	-1.2613983170753496	1.0319833216787728
TCGA-4Z-AA7W	-0.8220472511881606	1.7767603091107311
TCGA-E7-A8O8	-1.981581071492393	4.652019473989366
TCGA-XF-A9T6	-2.57030083777392	3.3314195863927893
TCGA-CF-A8HY	-2.6082661482609697	4.669991266284635
TCGA-XF-A8HF	-1.422399840105222	4.4762838447109115
TCGA-4Z-AA7N	-0.87996872622967	1.8455812717548827
TCGA-BT-A2LA_normal	-1.7189999232914281	2.9884239708254388
TCGA-DK-A1A5	-1.8964319942700945	3.4780823421978693
TCGA-GC-A3RB	-1.2559355112706432	3.945059689957447
TCGA-YC-A89H	-1.06593805422931	3.4299754221107244
TCGA-CF-A1HR	-1.6806391204381588	3.190773377499464
TCGA-XF-A9T8	-0.9219521936190757	-0.17944192036061735
TCGA-GU-AATP	-1.0421355640065568	3.4370880599750504
TCGA-E7-A7DV	-0.7704946947196684	2.4645963471809207
TCGA-DK-A3IK	-1.0897585857187124	3.86799934672078
TCGA-ZF-A9R4	-2.245782901998987	4.577542388516565
TCGA-C4-A0F0	-0.40316475345571745	1.7272960358345868
TCGA-DK-A2I1	-1.1662134758351024	3.192756043506438
TCGA-FD-A3SL	-1.5078243246917484	3.032757235497891
TCGA-XF-A9SK	-1.7268004627531108	3.580944875235327
TCGA-E5-A2PC	-1.0512920043443195	3.7792944884933006
TCGA-DK-A6B6	-1.5927483798947828	3.557040745125684
TCGA-DK-A3IS	-1.52852899575441	4.5102333345363395
TCGA-GC-A6I3	-1.1628424506792567	3.2440840216070748
TCGA-CF-A3MH	-2.5407842139323775	4.618497339508394
TCGA-BT-A20X	0.33895794526275047	0.6347339653538305
TCGA-UY-A78P	-0.5922977568761141	1.6405938559696516
TCGA-XF-AAMT	-0.6947313738014357	2.1087928139233707
TCGA-DK-A1A3	-1.0591571012893175	2.9696521745073117
TCGA-GD-A3OP_normal	-1.6401359148880732	2.5155326650664582
TCGA-ZF-AA5P	-0.7237720931723464	2.468634821128965
TCGA-FD-A43N	-1.1308091790728574	4.294631372007501
TCGA-GV-A3QH	-1.067247435020008	4.026809310536048
TCGA-BT-A20Q	-1.498688256106729	3.2182922588350773
TCGA-DK-A3IM	-0.9940665151371918	2.460083791386367
TCGA-HQ-A2OE	-1.211525492551515	4.387923231045973
TCGA-4Z-AA81	-2.0471016666464354	2.715764753262903
TCGA-FD-A3B6	-1.4088337191963032	2.3002866839657363
TCGA-FD-A62O	-2.320840327194724	4.270673519381517
TCGA-DK-A1AC	-0.9282191844685345	4.210013266378837
TCGA-GV-A3JV	-2.5245669593714157	4.056572889979802
TCGA-CF-A8HX	-2.024000139071924	4.57777086973236
TCGA-E7-A5KE	-1.7407076447817416	4.58663942119649
TCGA-GC-A3OO	-2.1821598192136467	2.531206334001819
TCGA-FD-A3SN	-2.552274892566782	3.834652038375339
TCGA-XF-AAMW	-1.2523207350649692	2.4577965425768005
TCGA-BT-A20V_normal	-1.6951084684403366	2.65173211343647
TCGA-E7-A8O7	-2.9728600130483835	4.728044951597358
TCGA-GU-A764	-1.1252164071309128	2.1196023797444745
TCGA-DK-A6B2	-1.0098863078868148	3.6039425054521144
TCGA-CF-A3MF	-2.759621549027256	4.605611833318686
TCGA-G2-AA3B	-1.7886001055849625	4.532705992774069
TCGA-E7-A7XN	-0.8267457606360739	-0.2912819523573751
TCGA-E7-A7PW	-2.4543764310997727	3.648392695507679
TCGA-PQ-A6FI	0.9417629144844569	-0.13849132449310886
TCGA-C4-A0EZ	-0.7627210205148347	3.3637545272337666
TCGA-FD-A6TH	-2.5276183230618186	3.228807176704748
TCGA-UY-A78M	-1.1689268416333658	4.1694553604565066
TCGA-ZF-AA4T	-0.8851642255434377	3.737237145314865
TCGA-4Z-AA7M	-0.8974097531984834	3.6831960148355782
TCGA-DK-AA6X	-1.4377686668431489	2.889190611698441
TCGA-CF-A47W	-3.105457342624758	4.885780993494859
